Entity,Code,Year,Oil (terrawatt-hours),Coal (terrawatt-hours),Gas (terrawatt-hours),Hydropower (terrawatt-hours),Nuclear (terrawatt-hours),Solar (terrawatt-hours),Wind (terrawatt-hours),Other renewables (terawatt-hours)
France,FRA,2010,1014.8605189166663,133.87088312,495.64450000000016,165.0368421052627,1127.6868421052588,1.631578947368417,26.171052631578835,12.939473684210476
France,FRA,2011,993.718425988864,113.60685253,430.1903507500005,117.87105263157842,1164.1789473684166,5.468421052631553,31.715789473684083,14.421052631578926
France,FRA,2012,964.7174420651064,128.70035736030002,444.44295025,154.38421052631514,1119.4894736842064,10.568421052631535,39.24473684210513,14.189473684210439
France,FRA,2013,953.1233522432963,134.49423747801,451.43153700000005,186.0947368421042,1114.9605263157846,12.460526315789377,42.192105263157785,14.178947368420982
France,FRA,2014,925.5694115355548,100.44779362800001,379.08350524999986,165.34210526315752,1148.6289473684171,15.56052631578943,45.392105263157724,15.310526315789366
France,FRA,2015,921.6351189015718,97.50257445605001,407.51764575,143.27368421052597,1151.1263157894687,19.110526315789432,55.918421052631366,16.981578947368366
France,FRA,2016,915.4654042880587,94.87754,445.29939574999975,158.00789473684145,1061.039473684206,21.473684210526205,56.31578947368404,20.102631578947328
France,FRA,2017,919.4194589700062,107.8101,447.65698974999975,129.53057149349988,1048.305035152628,24.112527612295267,63.99253548172926,21.038541036499236
France,FRA,2018,917.2047412120061,97.48266,427.1209936769415,169.00900472751795,1087.295014038547,26.73345452667525,74.12468693300309,22.424203468441114
Germany,DEU,1965,1020.5697775000007,1869.4765373879281,30.975673611847302,42.66370842105262,0.36053,0,0,0
Germany,DEU,1966,1141.8321536111114,1745.339426453069,37.22992221515529,46.14209947368425,0.89551,0,0,0
Germany,DEU,1967,1187.42161944444,1681.304433052234,47.98864854598775,43.82187315789479,3.9774600000000007,0,0,0
Germany,DEU,1968,1331.1227330555562,1705.4390288510524,78.86973994833323,44.471028421052615,5.28002,0,0,0
Germany,DEU,1969,1496.9417344444466,1755.9604778491325,112.31637378341554,36.08809947368418,14.025780000000001,0,0,0
Germany,DEU,1970,1644.070336944439,1733.9981100000002,159.73752907239293,46.141258421052605,17.084470000000003,0,0,2.421105687631567
Germany,DEU,1971,1712.5317650000054,1659.3800300000003,211.02473217475668,35.40838999999998,16.363410000000002,0,0,2.634284805263143
Germany,DEU,1972,1807.8164297222206,1619.86129,273.2243576983934,34.75235368421058,25.062649999999998,0,0,2.680917736842099
Germany,DEU,1973,1927.148006111114,1625.12968,352.33055317048036,40.07753105263163,31.854570000000002,0,0,2.7713285236842045
Germany,DEU,1974,1748.5242405555543,1632.11931,440.76491905468635,46.416136315789444,38.05336,0,0,2.8322368421052477
Germany,DEU,1975,1698.3300647222288,1478.56842,465.143483553781,44.892430000000054,63.534690000000005,0,0,2.9597636342105162
Germany,DEU,1976,1834.9529783333348,1560.83904,492.2885776808043,36.43903421052636,77.99078000000002,0,0,3.362329557894723
Germany,DEU,1977,1812.3655222222274,1499.00233,522.7913402451427,46.268843157894786,108.58931,0,0,3.2804840026315603
Germany,DEU,1978,1890.2781072222185,1518.48258,560.4232368506811,48.32166947368424,115.47427,0,0,3.4670157315789276
Germany,DEU,1979,1949.9529905555537,1606.77754,619.4780039083818,48.37812263157902,137.03629,0,0,3.7982047157894594
Germany,DEU,1980,1764.3438327777733,1643.7609400000001,610.7291495294625,50.18195526315788,146.31703000000002,0,0,5.174352052631558
Germany,DEU,1981,1601.3844027777736,1671.31241,583.9387386880711,52.407035263157915,172.48453,0,0,4.747993818421037
Germany,DEU,1982,1513.8575741666684,1631.4796600000002,541.8614782359476,51.94208684210526,195.89572000000004,0,0,4.733718431578926
Germany,DEU,1983,1482.4480972222211,1690.96711,563.3434625690493,49.242151052631606,205.45558000000003,0,0,4.053258302631562
Germany,DEU,1984,1477.5570008333375,1745.24432,588.3013431013426,48.62940631578949,274.57267,0,0,4.323538968421039
Germany,DEU,1985,1522.741266666667,1735.9984700000002,581.4914240172114,45.79118315789482,364.90288000000004,0,0,4.3263940473684
Germany,DEU,1986,1604.2206786111146,1640.37661,579.8007670223662,48.873636315789504,343.44553,0,0.002631578947368411,4.198867252631565
Germany,DEU,1987,1562.007814722228,1633.6312100000002,628.617009901495,53.53413157894736,373.02062,0,0.005263157894736822,3.804866563157878
Germany,DEU,1988,1562.9131072222265,1614.39519,618.8513967704326,52.84050210526317,412.76033,0,0.021052631578947288,4.3102152736841886
Germany,DEU,1989,1468.382992777781,1640.09749,633.357943152775,48.00981000000001,425.54170000000005,0,0.06842105263157869,4.603336560526295
Germany,DEU,1990,1537.2931955555505,1529.690833333332,636.8833333333332,45.618421052631426,401.3157894736824,0.002631578947368411,0.18684210526315728,3.7763157894736676
Germany,DEU,1991,1607.614636666667,1343.5952777777777,669.1927777777781,41.71052631578935,387.89473684210395,0.002631578947368411,0.2631578947368411,3.87105263157893
Germany,DEU,1992,1621.7153419444408,1214.497982222217,661.626944444445,49.03947368421039,417.8947368421033,0.010526315789473644,0.7236842105263136,4.099999999999988
Germany,DEU,1993,1646.9330550000002,1145.7742124444446,700.1133333333337,49.89473684210502,403.9473684210509,0.007894736842105232,1.5789473684210467,4.30263157894735
Germany,DEU,1994,1632.3099783333328,1111.451593333333,712.9272222222221,53.14473684210501,397.8947368421041,0.018421052631578876,2.392105263157885,4.934210526315773
Germany,DEU,1995,1631.550995833337,1053.939371111111,777.3736111111116,56.7263157894735,405.52631578947154,0.018421052631578876,3.9473684210526163,5.289473684210507
Germany,DEU,1996,1659.5400255555521,1049.4018711111112,869.9100000000001,49.52105263157871,425.2973684210505,0.03157894736842093,5.347368421052617,5.5210526315789235
Germany,DEU,1997,1650.00996083333,1016.81826,831.0336111111113,49.8736842105261,448.23157894736636,0.0473684210526314,7.805263157894709,5.981578947368398
Germany,DEU,1998,1651.92016472222,992.5123228888895,838.6502777777781,50.005263157894476,425.2631578947349,0.09210526315789438,11.81315789473676,8.568421052631548
Germany,DEU,1999,1602.6735466666687,955.5816635555557,836.1908333333336,54.43684210526292,447.3789473684187,0.07894736842105232,14.547368421052624,9.434210526315757
Germany,DEU,2000,1573.4470877777776,992.0958302222224,829.2458333333332,65.43881578947338,446.33157894736644,0.15789473684210464,25.03421052631566,12.449999999999921
Germany,DEU,2001,1595.1806905555611,994.9360377777774,874.4819444444445,61.160526315789284,450.802631578946,0.19999999999999876,27.655263157894616,13.721052631578912
Germany,DEU,2002,1544.4068825000027,997.1488155555555,873.127777777778,62.267763157894464,433.7947368421034,0.4263157894736828,41.542105263157715,15.915789473684164
Germany,DEU,2003,1517.2124505555541,1013.6199266666678,883.7197222222223,46.63684210526302,434.3684210526297,0.8236842105263129,49.24473684210507,23.265789473684112
Germany,DEU,2004,1503.3874455555504,988.1100125000007,888.210555555556,52.88421052631562,439.6447368421033,1.4657894736842079,67.12894736842078,27.555789473684058
Germany,DEU,2005,1484.316897222218,945.3872428888894,902.8104919473992,51.68157894736826,429.0499999999981,3.3736842105263025,71.65526315789444,37.77421052631569
Germany,DEU,2006,1496.4147211111072,983.3112671666665,920.0689648854994,52.65394736842091,440.41052631578754,5.842105263157875,80.81578947368388,49.211578947368245
Germany,DEU,2007,1363.5368061111094,1008.2867241666675,886.3619585580162,55.707894736841915,369.82631578947246,8.092105263157867,104.5078947368417,64.1142105263155
Germany,DEU,2008,1438.5288963888902,931.8082311111118,895.0063031029974,53.79736842105242,391.51842105263023,11.63157894736833,106.77368421052593,73.18315789473661
Germany,DEU,2009,1380.095185555561,834.2924363888886,844.3012164686619,50.081578947368236,355.08421052631473,17.323684210526192,101.70526315789431,81.32842105263123
Germany,DEU,2010,1389.6656586111137,896.1722222222224,880.7125000000004,55.13947368421026,369.88421052631475,30.865789473684128,101.43947368421013,89.34657894736804
Germany,DEU,2011,1346.6254072222216,910.7911111111114,808.6072222222224,46.505984210526115,284.1348078947357,51.57631578947347,131.20263157894678,97.13105263157861
Germany,DEU,2012,1340.9022605555554,936.0741666666669,811.1005555555553,58.1315789473682,261.7368421052617,69.4210526315787,136,113.75894736842056
Germany,DEU,2013,1366.07225555555,963.3986111111119,849.7433333333336,60.52105263157866,256.0263157894731,81.60526315789444,138.78157894736754,119.98157894736745
Germany,DEU,2014,1331.6581255555602,925.8949999999998,738.950277777778,51.54500465789455,255.60263157894587,94.8842105263154,153.9394736842102,127.32894736842019
Germany,DEU,2015,1327.8091799999972,915.0558333333337,769.5361111111114,49.939891789473485,241.54292368420994,101.9105263157891,212.16842105263024,132.78684210526305
Germany,DEU,2016,1354.6527558333278,889.9349999999998,848.8475,54.06932621052607,222.72105263157772,100.25789473684169,210.32631578947263,134.4815789473683
Germany,DEU,2017,1383.9137971415505,831.9302777777775,897.2966666666667,53.026315789473436,200.8536842105255,103.68684210526277,278.13947368420907,134.45789473684155
Germany,DEU,2018,1316.4479340131645,772.2222222222226,882.921519812027,44.47368421052613,200.26315789473574,121.48421052631585,293.657894736841,135.36052631578926
Greece,GRC,1965,52.273227777777805,24.504410000000004,0,2.18644,0,0,0,0
Greece,GRC,1966,57.0765844444445,24.457890000000003,0,4.97764,0,0,0,0
Greece,GRC,1967,67.1128322222222,23.3763,0,4.77993,0,0,0,0
Greece,GRC,1968,68.69305527777777,26.400100000000002,0,3.9542000000000006,0,0,0,0
Greece,GRC,1969,73.09414527777777,25.55111,0,5.9429300000000005,0,0,0,0
Greece,GRC,1970,79.16741444444449,29.400640000000003,0,7.687430000000001,0,0,0,0
Greece,GRC,1971,87.45739000000006,43.333380000000005,0,7.745580000000001,0,0,0,0
Greece,GRC,1972,101.31321805555552,46.287400000000005,0,7.803730000000001,0,0,0,0
Greece,GRC,1973,117.9202083333333,54.44003000000001,0,6.477910000000001,0,0,0,0
Greece,GRC,1974,110.66204749999993,57.3359,0,5.873150000000001,0,0,0,0
Greece,GRC,1975,117.2480561111106,75.08328000000002,0,5.8615200000000005,0,0,0,0
Greece,GRC,1976,124.7923958333331,88.72527,0,5.4661,0,0,0,0
Greece,GRC,1977,127.14097694444465,94.36582000000001,0,5.60566,0,0,0,0
Greece,GRC,1978,138.4366850000005,83.91045,0,8.71087,0,0,0,0
Greece,GRC,1979,146.42545805555503,46.066430000000004,0,10.39722,0,0,0,0
Greece,GRC,1980,144.9727891666665,46.066430000000004,0,9.93202,0,0,0,0
Greece,GRC,1981,140.84198333333285,45.60123,0,8.80391,0,0,0,0
Greece,GRC,1982,141.5107966666672,46.29903,0.8434999999999988,9.22259,0,0,0,0
Greece,GRC,1983,135.7977666666663,56.77766,0.8039999999999986,6.152270000000001,0,0,0,0
Greece,GRC,1984,139.16303472222216,60.627190000000006,0.8844999999999983,7.524610000000001,0,0,0,0
Greece,GRC,1985,141.4815824999996,70.30335000000001,0.8312499999999983,7.37342,0,0,0,0
Greece,GRC,1986,143.582028333333,67.09347000000001,1.1387499999999982,8.518171578947365,0,0,0,0
Greece,GRC,1987,155.96171222222202,76.59518000000001,1.299999999999999,7.319519473684211,0,0,0.002631578947368411,0
Greece,GRC,1988,161.07316611111168,85.96896000000001,1.5592499999999965,6.229441578947372,0,0,0.002631578947368411,0
Greece,GRC,1989,177.45235972222247,92.42361000000001,1.572499999999995,5.01381,0,0,0.002631578947368411,0
Greece,GRC,1990,191.1561743100525,93.72660031000001,1.6065,4.655263157894714,0,0,0.005263157894736822,0
Greece,GRC,1991,193.3118840508781,90.17141398,1.5870000000000004,8.155263157894705,0,0,0.005263157894736822,0
Greece,GRC,1992,196.36755359802228,94.08823516000001,1.4664999999999977,5.797368421052613,0,0,0.021052631578947288,0.002631578947368411
Greece,GRC,1993,201.13039442320115,94.04727430000001,1.0814999999999981,6.0052631578947135,0,0,0.12368421052631497,0.002631578947368411
Greece,GRC,1994,205.89291245570757,94.24908969,0.5532499999999992,6.839473684210499,0,0,0.09736842105263122,0.002631578947368411
Greece,GRC,1995,214.78227684682162,93.93197448000001,0.5102499999999998,9.286842105263124,0,0,0.08947368421052597,0.002631578947368411
Greece,GRC,1996,223.665329925512,91.37746824,0.5732499999999996,11.442105263157854,0,0,0.0947368421052628,0
Greece,GRC,1997,225.50682011781518,98.41098986,1.9887499999999918,10.215789473684172,0,0,0.09736842105263122,0
Greece,GRC,1998,236.1918847060561,102.95044635,8.1451656,9.781578947368383,0,0,0.19210526315789433,0
Greece,GRC,1999,230.38083804512908,99.02892665000002,14.603705999999963,12.084210526315733,0,0,0.4263157894736828,0.002631578947368411
Greece,GRC,2000,240.65535559348237,104.94780581,19.601875799999963,9.718421052631545,0,0,1.1868421052631488,0
Greece,GRC,2001,244.45160140949721,108.47605706,19.344768300000027,5.518421052631553,0,0,1.9894736842105205,0.20789473684210433
Greece,GRC,2002,246.9547006250167,104.36563127000001,20.805138899999953,7.36842105263155,0,0,1.713157894736831,0.3315789473684193
Greece,GRC,2003,256.95350005718615,104.92748820000001,23.520194100000044,12.542105263157802,0,0,2.686842105263151,0.27631578947368257
Greece,GRC,2004,252.6685261304898,107.55803138000002,25.85473020000001,12.294736842105191,0,0.002631578947368411,2.949999999999992,0.32368421052631485
Greece,GRC,2005,254.99802034965467,106.09819889,26.03249999999996,13.202631578947328,0,0.002631578947368411,3.331578947368411,0.32105263157894637
Greece,GRC,2006,269.01656793617195,97.70742138,30.692999999999955,15.43421052631573,0,0.002631578947368411,4.471052631578929,0.2999999999999993
Greece,GRC,2007,271.9386052571525,103.01638845000001,38.8678118966999,6.818421052631553,0,0.002631578947368411,4.78421052631577,0.4842105263157881
Greece,GRC,2008,258.2226505740021,96.96925365,40.52680249154383,8.71578947368418,0,0.013157894736842054,5.899999999999973,0.5026315789473667
Greece,GRC,2009,243.97305597751225,98.00819643999999,34.031442826563705,14.14210526315783,0,0.13157894736842055,6.692105263157866,0.5736842105263134
Greece,GRC,2010,222.04799492751275,91.50558432000001,37.2956092903777,19.631578947368354,0,0.41578947368420865,7.142105263157862,0.49999999999999806
Greece,GRC,2011,209.67502959032677,91.84949505,45.9898813197959,10.555263157894698,0,1.6052631578947318,8.723684210526278,0.5447368421052606
Greece,GRC,2012,185.62882442139505,94.65889600000001,42.26817807561983,11.586842105263116,0,4.457894736842092,10.131578947368387,0.5368421052631562
Greece,GRC,2013,174.83022986555395,81.26120578,37.306925953512675,16.699999999999935,0,9.599999999999966,10.892105263157855,0.5684210526315763
Greece,GRC,2014,173.24721555010527,78.09800860000001,28.442690406131483,11.778947368421058,0,9.978947368421014,9.707894736842064,0.5789473684210504
Greece,GRC,2015,179.13160393453762,65.44080048000001,30.71387970000004,16.047368421052532,0,10.263157894736803,12.160526315789372,0.607894736842103
Greece,GRC,2016,179.62649614300236,50.69211131,39.97799999999998,14.58684210526311,0,10.342105263157858,13.542105263157818,0.7210526315789451
Greece,GRC,2017,185.72586016339102,55.77974785000001,48.213000000000044,10.427755263157856,0,10.503886842105219,14.571018421052548,0.8158631578947342
Greece,GRC,2018,185.5039981956006,54.19821064771245,47.346323875347395,15.053104507111609,0,9.976557901071088,16.579655533716206,0.785008775076201
Hong Kong,HKG,1965,24.871521922550055,1.43049,0,0,0,0,0,0
Hong Kong,HKG,1966,27.2930419887778,1.23278,0,0,0,0,0,0
Hong Kong,HKG,1967,32.70425394221747,0.9885500000000002,0,0,0,0,0,0
Hong Kong,HKG,1968,35.71865939303167,0.70943,0,0,0,0,0,0
Hong Kong,HKG,1969,42.38125978177607,0.41868,0,0,0,0,0,0
Hong Kong,HKG,1970,45.737445623598376,0.24423000000000003,0,0,0,0,0,0
Hong Kong,HKG,1971,48.24564750000002,0.31401,0,0,0,0,0,0
Hong Kong,HKG,1972,55.00289916666667,0.15119,0,0,0,0,0,0
